"              ELEM","                 X","                 Y","                 Z","              ROCK","            KABS_1","            KABS_2","            KABS_3","              PRES","             SAT_G","             SAT_L"
"                  ","               (M)","               (M)","               (M)","                  ","            (M**2)","            (M**2)","            (M**2)","              (PA)","               (-)","               (-)"
"TIME [sec]  0.17676752E+08"
"             A2U69", -0.22770000000E-002, -0.29500000000E-002,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20034393707E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U70", -0.22770000000E-002, -0.29500000000E-002,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20032448699E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U71", -0.22770000000E-002, -0.29500000000E-002,  0.67367000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20030177667E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U72", -0.22770000000E-002, -0.29500000000E-002,  0.70361400000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20027493045E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U73", -0.22770000000E-002, -0.29500000000E-002,  0.73355000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20024290317E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U74", -0.22770000000E-002, -0.29500000000E-002,  0.76349000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20020462503E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U75", -0.22790000000E-002,  0.16009000000E-002,  0.44969000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20998270519E+007,  0.62839257406E-005,  0.99999371607E+000
"             A2U76", -0.22790000000E-002,  0.16009000000E-002,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049422005E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U77", -0.22790000000E-002,  0.16009000000E-002,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049066357E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U78", -0.22790000000E-002,  0.16009000000E-002,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048666559E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U79", -0.22790000000E-002,  0.16009000000E-002,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048223463E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U80", -0.22790000000E-002,  0.16009000000E-002,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047737396E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U81", -0.22790000000E-002,  0.16009000000E-002,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047208065E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U82", -0.22790000000E-002,  0.16009000000E-002,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046634513E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U83", -0.22790000000E-002,  0.16009000000E-002,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046015061E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U84", -0.22790000000E-002,  0.16009000000E-002,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045347208E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U85", -0.22790000000E-002,  0.16009000000E-002,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044627483E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U86", -0.22790000000E-002,  0.16009000000E-002,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043851210E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U87", -0.22790000000E-002,  0.16009000000E-002,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043012204E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U88", -0.22790000000E-002,  0.16009000000E-002,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042102327E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U89", -0.22790000000E-002,  0.16009000000E-002,  0.46410000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20041110910E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U90", -0.22790000000E-002,  0.16009000000E-002,  0.49404000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040023959E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U91", -0.22790000000E-002,  0.16009000000E-002,  0.52398000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20038823102E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U92", -0.22790000000E-002,  0.16009000000E-002,  0.55392200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037484183E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U93", -0.22790000000E-002,  0.16009000000E-002,  0.58386000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20035975447E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U94", -0.22790000000E-002,  0.16009000000E-002,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20034255290E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U95", -0.22790000000E-002,  0.16009000000E-002,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20032269724E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U96", -0.22790000000E-002,  0.16009000000E-002,  0.67367000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20029950190E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U97", -0.22790000000E-002,  0.16009000000E-002,  0.70361400000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20027213409E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U98", -0.22790000000E-002,  0.16009000000E-002,  0.73355000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20023967170E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2U99", -0.22790000000E-002,  0.16009000000E-002,  0.76349000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20020129740E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 0", -0.32510000000E-002, -0.47100000000E-002,  0.44969000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20998270519E+007,  0.62837970738E-005,  0.99999371620E+000
"             A2V 1", -0.32510000000E-002, -0.47100000000E-002,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049447556E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 2", -0.32510000000E-002, -0.47100000000E-002,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049089262E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 3", -0.32510000000E-002, -0.47100000000E-002,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048687592E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 4", -0.32510000000E-002, -0.47100000000E-002,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048243893E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 5", -0.32510000000E-002, -0.47100000000E-002,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047758652E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 6", -0.32510000000E-002, -0.47100000000E-002,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047231652E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 7", -0.32510000000E-002, -0.47100000000E-002,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046662049E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 8", -0.32510000000E-002, -0.47100000000E-002,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046048371E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V 9", -0.32510000000E-002, -0.47100000000E-002,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045388454E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V10", -0.32510000000E-002, -0.47100000000E-002,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044679316E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V11", -0.32510000000E-002, -0.47100000000E-002,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043916975E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V12", -0.32510000000E-002, -0.47100000000E-002,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043096188E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V13", -0.32510000000E-002, -0.47100000000E-002,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042210102E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V14", -0.32510000000E-002, -0.47100000000E-002,  0.46410000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20041249777E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V15", -0.32510000000E-002, -0.47100000000E-002,  0.49404000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20040203546E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V16", -0.32510000000E-002, -0.47100000000E-002,  0.52398000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20039056136E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V17", -0.32510000000E-002, -0.47100000000E-002,  0.55392200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20037787450E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V18", -0.32510000000E-002, -0.47100000000E-002,  0.58386000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20036370867E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V19", -0.32510000000E-002, -0.47100000000E-002,  0.61379800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20034770785E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V20", -0.32510000000E-002, -0.47100000000E-002,  0.64373700000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20032939004E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V21", -0.32510000000E-002, -0.47100000000E-002,  0.67367000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20030809288E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V22", -0.32510000000E-002, -0.47100000000E-002,  0.70361400000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20028289132E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V23", -0.32510000000E-002, -0.47100000000E-002,  0.73355000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20025248185E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V24", -0.32510000000E-002, -0.47100000000E-002,  0.76349000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20021507432E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V25", -0.57240000000E-002,  0.30350000000E-017,  0.44969000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20998270519E+007,  0.62838107482E-005,  0.99999371619E+000
"             A2V26", -0.57240000000E-002,  0.30350000000E-017,  0.74907000000E-002,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049444612E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V27", -0.57240000000E-002,  0.30350000000E-017,  0.10484600000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20049086321E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V28", -0.57240000000E-002,  0.30350000000E-017,  0.13478000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048684632E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V29", -0.57240000000E-002,  0.30350000000E-017,  0.16472200000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20048240880E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V30", -0.57240000000E-002,  0.30350000000E-017,  0.19466000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047755542E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V31", -0.57240000000E-002,  0.30350000000E-017,  0.22459000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20047228400E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V32", -0.57240000000E-002,  0.30350000000E-017,  0.25453800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046658606E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V33", -0.57240000000E-002,  0.30350000000E-017,  0.28447000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20046044686E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V34", -0.57240000000E-002,  0.30350000000E-017,  0.31441000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20045384470E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V35", -0.57240000000E-002,  0.30350000000E-017,  0.34435000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20044674970E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V36", -0.57240000000E-002,  0.30350000000E-017,  0.37429100000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043912192E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V37", -0.57240000000E-002,  0.30350000000E-017,  0.40423000000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20043090876E+007,  0.00000000000E+000,  0.10000000000E+001
"             A2V38", -0.57240000000E-002,  0.30350000000E-017,  0.43416800000E-001,                   3,  0.10000000000E-019,  0.10000000000E-019,  0.30000000000E-019,  0.20042204146E+007,  0.00000000000E+000,  0.10000000000E+001
